Index,codice_struttura_erogante,codici_specialita,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY,capacita_max,year
2973,res_01064200,spec_37,14,11,14,1,8,0,2,17,2013
2974,res_01064200,spec_34,0,6,0,14,18,14,0,18,2013
2975,res_01064200,spec_09,9,4,9,3,9,3,2,11,2013
2976,res_01064200,spec_36,12,14,17,13,10,2,3,22,2013
2977,res_01064200,spec_60,3,4,2,3,2,0,0,14,2013
2978,res_01064200,spec_26,3,2,2,3,2,0,0,9,2013
2979,res_01064300,spec_08,10,11,11,12,8,1,4,31,2013
2980,res_01064300,spec_36,9,4,10,13,0,1,7,19,2013
2981,res_01064300,spec_07,3,2,1,2,1,1,1,9,2013
2982,res_01064300,spec_26,3,4,2,2,4,0,0,9,2013
2983,res_01064300,spec_09,5,11,4,2,11,0,2,14,2013
2984,res_01064300,spec_43,12,14,5,3,10,2,1,19,2013
2985,res_01064400,spec_60,2,1,1,2,1,0,0,6,2013
2986,res_01064400,spec_56,3,2,2,2,2,0,0,34,2013
2987,res_01064600,spec_60,7,6,6,7,5,0,0,95,2013
2988,res_01064600,spec_56,4,7,4,5,5,0,0,49,2013
2989,res_01064700,spec_56,8,6,8,6,6,7,0,62,2013
2990,res_01064800,spec_56,4,4,3,6,4,1,0,39,2013
2991,res_01064800,spec_60,4,6,6,3,6,2,0,47,2013
2992,res_01064900,spec_34,6,10,0,9,6,0,0,10,2013
2993,res_01064900,spec_36,4,1,8,4,3,0,2,10,2013
2994,res_01064900,spec_56,4,6,4,5,5,1,0,26,2013
2995,res_01064900,spec_09,7,7,11,12,16,1,1,18,2013
2996,res_01064900,spec_26,4,5,3,3,3,2,2,20,2013
2997,res_01065100,spec_56,6,5,4,5,5,4,0,55,2013
2998,res_01065300,spec_99,12,11,13,10,8,0,0,13,2013
2999,res_01065400,spec_02,6,6,11,9,0,0,0,11,2013
3000,res_01065500,spec_43,9,13,8,8,6,1,4,15,2013
3001,res_01065500,spec_09,1,3,5,5,3,0,0,6,2013
3002,res_01065500,spec_38,8,0,0,0,0,0,0,8,2013
3003,res_01065500,spec_14,10,21,3,3,18,1,3,24,2013
3004,res_01065500,spec_34,0,4,4,5,0,0,0,5,2013
3005,res_01065500,spec_36,21,19,19,19,12,1,4,45,2013
3006,res_01065500,spec_08,7,8,7,7,6,2,4,17,2013
3007,res_01065500,spec_26,1,0,1,1,1,0,0,2,2013
3008,res_01065600,spec_56,3,4,4,2,3,1,0,17,2013
3009,res_01065600,spec_36,11,13,10,14,9,7,4,20,2013
3010,res_01065600,spec_26,3,4,3,2,2,1,2,6,2013
3011,res_01065600,spec_09,4,2,3,6,1,8,1,9,2013
3012,res_01065600,spec_08,2,4,2,3,1,1,1,5,2013
3013,res_01065600,spec_60,1,1,1,1,1,0,0,6,2013
3014,res_01065600,spec_43,15,8,18,8,18,0,3,26,2013
3015,res_01065700,spec_56,9,8,9,8,5,1,0,86,2013
3016,res_01066100,spec_99,5,15,13,9,12,0,0,15,2013
3017,res_01066500,spec_60,2,3,2,1,1,3,2,26,2013
3018,res_01066500,spec_56,6,7,5,5,6,2,1,80,2013
3019,res_01066500,spec_40,2,3,2,2,3,2,3,12,2013
3020,res_01088200,spec_37,3,2,3,5,1,0,1,8,2013
3021,res_01088200,spec_99,7,9,7,3,11,0,0,11,2013
3022,res_01088200,spec_09,5,5,4,2,2,0,2,20,2013
3023,res_01088200,spec_49,0,0,1,0,0,0,0,1,2013
3024,res_01088200,spec_02,9,14,13,10,6,0,0,55,2013
3025,res_01088200,spec_64,4,3,3,3,3,1,0,16,2013
3026,res_01089000,spec_75,10,4,16,10,4,1,1,65,2013
3027,res_01089000,spec_56,5,2,1,3,1,1,0,42,2013
3028,res_01089100,spec_60,2,2,2,2,1,0,0,26,2013
3029,res_01089100,spec_56,21,18,10,12,8,1,0,183,2013
3030,res_01089200,spec_67,5,5,3,4,3,1,1,7,2013
3031,res_01089200,spec_58,5,5,3,4,4,4,2,11,2013
3032,res_01089200,spec_99,14,7,18,15,18,0,0,18,2013
3033,res_01089200,spec_34,9,9,10,10,9,0,0,12,2013
3034,res_01089200,spec_09,11,8,9,7,8,3,5,24,2013
3035,res_01089200,spec_26,11,11,9,10,13,7,8,64,2013
3036,res_01089200,spec_38,5,6,7,5,4,1,1,9,2013
3037,res_01089200,spec_64,19,19,20,14,7,4,4,110,2013
3038,res_01089200,spec_36,8,7,6,5,6,2,3,20,2013
3039,res_01089200,spec_56,2,3,2,3,3,0,0,15,2013
3040,res_01089200,spec_43,8,8,9,8,8,2,3,20,2013
3041,res_01089300,spec_56,11,9,13,12,11,0,0,196,2013
3042,res_01089700,spec_09,4,2,3,3,4,1,2,9,2013
3043,res_01089700,spec_36,4,1,4,3,1,0,3,17,2013
3044,res_01089700,spec_37,2,2,2,3,3,1,0,6,2013
3045,res_01089700,spec_60,3,4,3,3,3,0,0,20,2013
3046,res_01089700,spec_56,2,2,2,2,2,0,0,19,2013
3047,res_01089700,spec_64,6,4,11,4,4,0,0,25,2013
3048,res_01089700,spec_43,4,7,5,6,6,1,2,12,2013
3049,res_01089700,spec_26,8,8,7,7,6,1,1,40,2013
3050,res_01089700,spec_34,1,0,3,0,0,0,0,3,2013
3051,res_01089700,spec_02,20,16,21,24,28,20,0,33,2013
3052,res_01089800,spec_56,6,7,6,6,7,0,0,81,2013
3053,res_01090400,spec_37,1,1,0,0,0,0,0,2,2013
3054,res_01090400,spec_75,1,1,1,2,1,1,0,8,2013
3055,res_01090400,spec_32,7,6,5,6,7,4,3,24,2013
3056,res_01090400,spec_99,26,22,27,26,21,1,0,32,2013
3057,res_01090400,spec_56,4,4,5,4,5,0,0,16,2013
3058,res_01090400,spec_68,7,7,8,8,8,6,5,44,2013
3059,res_01090400,spec_35,2,2,1,0,0,0,0,2,2013
3060,res_01090400,spec_26,10,9,12,12,14,10,10,93,2013
3061,res_01090400,spec_58,6,3,3,2,4,2,1,13,2013
3062,res_01090400,spec_60,3,3,2,2,2,1,1,12,2013
3063,res_01090400,spec_09,5,4,5,5,4,2,4,17,2013
3064,res_01090400,spec_64,1,3,2,2,2,2,1,10,2013
3065,res_01090400,spec_08,5,4,6,6,4,4,4,14,2013
3066,res_01090400,spec_13,4,4,4,5,2,2,3,14,2013
3067,res_01090400,spec_67,1,1,1,1,2,2,1,3,2013
3068,res_01090400,spec_02,45,41,47,48,51,1,0,652,2013
3069,res_01090400,spec_36,5,6,7,5,4,4,4,23,2013
3070,res_01090400,spec_50,6,4,3,4,4,3,3,16,2013
3071,res_01090400,spec_43,9,8,8,6,4,3,4,27,2013
3072,res_01090400,spec_49,1,2,2,2,2,2,2,7,2013
3073,res_01090400,spec_38,3,4,4,4,2,1,2,12,2013
3074,res_01090400,spec_21,3,4,4,6,5,5,4,22,2013
3075,res_01090400,spec_40,3,5,3,4,4,3,2,15,2013
3076,res_01090501,spec_30,7,7,6,9,6,2,6,31,2013
3077,res_01090501,spec_73,1,1,2,2,1,1,1,4,2013
3078,res_01090501,spec_10,6,6,3,7,2,2,2,13,2013
3079,res_01090501,spec_52,7,6,5,6,5,0,0,7,2013
3080,res_01090501,spec_40,3,3,5,4,5,3,2,19,2013
3081,res_01090501,spec_18,13,10,19,11,7,1,2,67,2013
3082,res_01090501,spec_49,5,5,3,4,5,3,4,21,2013
3083,res_01090501,spec_26,16,17,16,16,15,10,8,114,2013
3084,res_01090501,spec_33,1,0,1,1,1,0,0,1,2013
3085,res_01090501,spec_13,3,3,4,2,2,1,3,9,2013
3086,res_01090501,spec_12,1,4,0,3,4,0,1,5,2013
3087,res_01090501,spec_08,12,9,12,10,8,4,6,33,2013
3088,res_01090501,spec_64,9,12,12,10,9,2,1,49,2013
3089,res_01090501,spec_39,5,4,4,4,4,3,4,14,2013
3090,res_01090501,spec_11,4,4,7,3,5,2,1,8,2013
3091,res_01090501,spec_36,14,11,11,11,11,4,5,38,2013
3092,res_01090501,spec_29,7,6,9,6,5,4,4,35,2013
3093,res_01090501,spec_43,11,7,9,9,9,5,5,23,2013
3094,res_01090501,spec_75,1,0,1,1,1,0,0,3,2013
3095,res_01090501,spec_56,7,5,3,3,3,1,1,34,2013
3096,res_01090501,spec_07,3,3,4,3,3,1,1,18,2013
3097,res_01090501,spec_09,11,10,7,10,10,5,6,36,2013
3098,res_01090501,spec_19,3,1,2,1,2,0,0,7,2013
3099,res_01090501,spec_62,2,1,1,2,2,1,1,3,2013
3100,res_01090501,spec_32,6,6,5,8,6,3,4,35,2013
3101,res_01090501,spec_70,3,3,2,2,2,1,1,8,2013
3102,res_01090501,spec_50,4,4,5,5,5,4,4,22,2013
3103,res_01090501,spec_28,1,2,1,1,1,1,0,12,2013
3104,res_01090501,spec_37,21,22,21,22,20,10,11,52,2013
3105,res_01090501,spec_67,4,4,3,4,5,1,1,13,2013
3106,res_01090501,spec_14,7,7,7,6,5,3,4,20,2013
3107,res_01090501,spec_24,5,3,3,3,3,3,4,16,2013
3108,res_01090501,spec_02,2,2,1,0,0,0,0,2,2013
3109,res_01090501,spec_68,6,4,6,4,5,2,1,10,2013
3110,res_01090501,spec_38,8,10,8,6,8,3,4,19,2013
3111,res_01090501,spec_58,5,5,6,5,5,4,5,22,2013
3112,res_01090502,spec_34,4,4,2,4,5,1,1,6,2013
3113,res_01090502,spec_09,7,9,6,10,8,0,0,10,2013
3114,res_01090502,spec_26,5,4,4,4,5,3,2,31,2013
3115,res_01090502,spec_56,2,2,2,1,1,1,1,12,2013
3116,res_01090600,spec_14,9,7,9,8,7,2,3,23,2013
3117,res_01090600,spec_29,5,4,6,4,4,3,2,21,2013
3118,res_01090600,spec_07,4,3,4,2,2,2,2,13,2013
3119,res_01090600,spec_36,17,8,11,9,9,8,6,44,2013
3120,res_01090600,spec_39,5,4,6,7,6,5,6,17,2013
3121,res_01090600,spec_49,4,2,2,2,3,4,4,15,2013
3122,res_01090600,spec_31,0,0,1,1,0,0,0,1,2013
3123,res_01090600,spec_62,0,1,0,0,0,0,1,1,2013
3124,res_01090600,spec_38,7,8,11,8,7,3,4,22,2013
3125,res_01090600,spec_40,5,4,4,4,4,3,3,24,2013
3126,res_01090600,spec_68,6,6,6,6,7,5,4,32,2013
3127,res_01090600,spec_70,1,1,1,2,1,0,0,3,2013
3128,res_01090600,spec_21,6,5,5,5,6,7,4,34,2013
3129,res_01090600,spec_08,9,7,7,7,7,3,4,21,2013
3130,res_01090600,spec_50,5,3,4,3,3,3,3,15,2013
3131,res_01090600,spec_35,9,2,7,2,10,3,3,19,2013
3132,res_01090600,spec_19,6,7,6,5,6,3,2,23,2013
3133,res_01090600,spec_02,10,13,13,14,12,0,0,95,2013
3134,res_01090600,spec_32,9,7,7,7,6,5,6,38,2013
3135,res_01090600,spec_43,13,8,11,11,12,3,4,25,2013
3136,res_01090600,spec_71,5,2,3,2,6,1,1,49,2013
3137,res_01090600,spec_37,19,20,18,17,20,10,12,56,2013
3138,res_01090600,spec_12,2,1,1,0,0,0,0,3,2013
3139,res_01090600,spec_30,6,5,5,5,5,3,4,27,2013
3140,res_01090600,spec_13,4,4,4,3,2,2,1,12,2013
3141,res_01090600,spec_67,4,4,4,3,3,1,1,7,2013
3142,res_01090600,spec_24,4,4,5,5,4,4,3,26,2013
3143,res_01090600,spec_09,11,13,18,13,16,5,5,37,2013
3144,res_01090600,spec_60,2,2,2,2,2,2,2,10,2013
3145,res_01090600,spec_34,14,11,11,10,10,3,1,18,2013
3146,res_01090600,spec_52,1,1,1,0,1,0,1,3,2013
3147,res_01090600,spec_18,6,6,5,4,5,3,1,44,2013
3148,res_01090600,spec_26,14,16,14,14,12,11,10,89,2013
3149,res_01090600,spec_58,7,7,5,6,6,5,4,29,2013
3150,res_01090600,spec_73,3,2,2,2,2,2,2,9,2013
3151,res_01090600,spec_97,1,0,1,1,0,0,1,2,2013
3152,res_01090600,spec_64,14,8,24,20,13,2,2,105,2013
3153,res_01090701,spec_24,4,2,3,4,2,2,2,18,2013
3154,res_01090701,spec_61,2,1,2,0,1,0,0,2,2013
3155,res_01090701,spec_37,19,16,18,16,11,7,9,45,2013
3156,res_01090701,spec_40,6,5,6,4,6,3,2,60,2013
3157,res_01090701,spec_07,2,2,3,3,3,2,2,11,2013
3158,res_01090701,spec_64,3,3,3,3,3,3,3,20,2013
3159,res_01090701,spec_19,5,4,4,3,3,3,2,16,2013
3160,res_01090701,spec_68,4,8,6,5,6,5,4,26,2013
3161,res_01090701,spec_49,2,5,9,3,2,3,2,23,2013
3162,res_01090701,spec_39,0,1,0,0,0,0,0,1,2013
3163,res_01090701,spec_21,5,4,3,5,4,5,4,28,2013
3164,res_01090701,spec_71,3,3,2,3,2,0,0,27,2013
3165,res_01090701,spec_97,1,1,2,1,0,0,0,2,2013
3166,res_01090701,spec_29,3,2,4,7,3,3,2,17,2013
3167,res_01090701,spec_12,6,9,3,7,4,0,0,12,2013
3168,res_01090701,spec_10,1,12,5,21,3,1,1,21,2013
3169,res_01090701,spec_13,4,2,4,4,2,2,1,7,2013
3170,res_01090701,spec_26,17,13,13,12,13,12,10,100,2013
3171,res_01090701,spec_33,0,1,0,0,0,0,0,1,2013
3172,res_01090701,spec_32,8,9,5,6,6,4,4,54,2013
3173,res_01090701,spec_58,1,1,1,2,1,0,0,2,2013
3174,res_01090701,spec_18,2,3,4,3,3,2,1,17,2013
3175,res_01090701,spec_30,8,7,6,6,4,3,5,24,2013
3176,res_01090701,spec_38,3,12,4,10,3,2,1,16,2013
3177,res_01090701,spec_43,8,8,6,5,5,3,4,20,2013
3178,res_01090701,spec_08,11,11,11,9,9,4,4,21,2013
3179,res_01090701,spec_02,24,12,22,15,12,1,1,90,2013
3180,res_01090701,spec_14,8,7,6,5,6,2,3,19,2013
3181,res_01090701,spec_09,9,7,9,8,8,4,4,28,2013
3182,res_01090701,spec_34,10,6,6,3,9,1,0,10,2013
3183,res_01090701,spec_60,1,1,1,1,1,1,1,4,2013
3184,res_01090701,spec_67,1,1,1,2,1,1,1,3,2013
3185,res_01090701,spec_50,4,5,4,4,4,3,4,19,2013
3186,res_01090701,spec_36,8,7,6,8,5,3,4,29,2013
3187,res_01090702,spec_78,6,2,2,2,2,2,2,6,2013
3188,res_01090702,spec_99,3,3,9,2,6,0,0,9,2013
3189,res_01090702,spec_49,2,3,2,3,2,2,2,32,2013
3190,res_01090702,spec_31,1,2,2,1,1,1,1,2,2013
3191,res_01090702,spec_39,7,11,8,10,8,8,7,28,2013
3192,res_01090702,spec_11,5,14,6,15,5,2,2,82,2013
3193,res_01090702,spec_33,2,4,3,3,2,2,3,14,2013
3194,res_01090702,spec_67,0,0,0,0,0,1,0,1,2013
3195,res_01090702,spec_36,3,4,5,3,5,3,3,9,2013
3196,res_01090702,spec_73,1,1,1,1,1,1,1,3,2013
3197,res_01090702,spec_38,1,2,2,1,1,1,1,3,2013
3198,res_01090703,spec_28,4,2,2,2,2,1,0,29,2013
3199,res_01090703,spec_75,5,5,2,2,1,0,0,35,2013
3200,res_01090703,spec_56,6,6,6,5,5,1,1,76,2013
3201,res_01090800,spec_43,10,5,5,4,5,2,3,15,2013
3202,res_01090800,spec_08,13,10,9,10,5,3,6,32,2013
3203,res_01090800,spec_38,6,7,4,6,7,1,2,11,2013
3204,res_01090800,spec_14,7,6,7,6,4,4,5,20,2013
3205,res_01090800,spec_35,10,6,7,7,5,0,0,10,2013
3206,res_01090800,spec_31,7,7,8,8,7,7,6,21,2013
3207,res_01090800,spec_26,20,19,19,20,19,16,14,167,2013
3208,res_01090800,spec_29,1,2,1,2,2,2,1,5,2013
3209,res_01090800,spec_75,1,1,1,1,1,1,0,3,2013
3210,res_01090800,spec_56,3,5,1,2,2,1,1,25,2013
3211,res_01090800,spec_71,3,7,6,6,7,1,0,81,2013
3212,res_01090800,spec_12,8,12,10,7,8,1,1,14,2013
3213,res_01090800,spec_32,4,2,3,3,3,2,2,13,2013
3214,res_01090800,spec_62,1,0,1,2,3,1,2,4,2013
3215,res_01090800,spec_37,18,12,18,17,13,6,9,34,2013
3216,res_01090800,spec_09,13,14,15,9,5,4,6,50,2013
3217,res_01090800,spec_73,0,2,0,2,3,0,0,3,2013
3218,res_01090800,spec_58,5,9,9,5,5,3,2,61,2013
3219,res_01090800,spec_60,2,6,3,3,3,6,1,18,2013
3220,res_01090800,spec_18,4,4,5,4,4,1,1,100,2013
3221,res_01090800,spec_61,5,5,5,0,0,0,0,6,2013
3222,res_01090800,spec_49,3,2,2,2,2,2,2,10,2013
3223,res_01090800,spec_36,7,6,7,7,6,2,1,29,2013
3224,res_01090800,spec_64,39,23,22,19,9,1,0,207,2013
3225,res_01090800,spec_19,7,2,3,4,6,2,1,37,2013
3226,res_01090800,spec_07,4,4,5,3,3,2,2,20,2013
3227,res_01090800,spec_50,3,3,3,3,4,3,3,12,2013
3228,res_01090800,spec_68,1,2,3,3,2,2,2,8,2013
3229,res_01090800,spec_40,3,3,4,4,3,3,2,15,2013
3230,res_01090800,spec_34,6,1,7,7,1,0,0,8,2013
3231,res_01090901,spec_38,17,14,12,13,11,3,3,28,2013
3232,res_01090901,spec_26,33,31,26,31,29,21,21,266,2013
3233,res_01090901,spec_48,4,4,5,4,3,3,2,21,2013
3234,res_01090901,spec_13,4,5,4,3,4,2,3,16,2013
3235,res_01090901,spec_58,8,10,8,11,8,3,6,58,2013
3236,res_01090901,spec_09,41,45,37,36,27,10,17,140,2013
3237,res_01090901,spec_01,3,4,4,3,3,0,0,13,2013
3238,res_01090901,spec_30,6,7,6,7,6,3,3,25,2013
3239,res_01090901,spec_64,49,35,61,38,52,3,3,400,2013
3240,res_01090901,spec_40,9,6,7,6,7,3,3,39,2013
3241,res_01090901,spec_10,3,4,5,3,3,3,3,10,2013
3242,res_01090901,spec_12,0,1,0,0,0,0,1,1,2013
3243,res_01090901,spec_29,5,3,3,3,3,3,3,19,2013
3244,res_01090901,spec_52,0,0,0,1,0,1,0,1,2013
3245,res_01090901,spec_71,4,5,4,4,3,0,0,58,2013
3246,res_01090901,spec_97,2,2,2,3,2,3,1,13,2013
3247,res_01090901,spec_49,2,3,3,2,3,3,3,25,2013
3248,res_01090901,spec_68,2,2,4,3,3,2,2,21,2013
3249,res_01090901,spec_07,7,5,6,6,4,2,5,27,2013
3250,res_01090901,spec_35,4,3,5,5,6,0,0,6,2013
3251,res_01090901,spec_08,11,13,14,12,9,6,7,42,2013
3252,res_01090901,spec_43,26,24,21,19,22,4,5,51,2013
3253,res_01090901,spec_21,10,9,11,7,6,6,5,53,2013
3254,res_01090901,spec_14,13,11,13,10,12,1,5,32,2013
3255,res_01090901,spec_18,19,20,27,26,25,3,4,293,2013
3256,res_01090901,spec_19,7,5,6,5,5,2,2,35,2013
3257,res_01090901,spec_70,2,3,3,3,2,0,1,11,2013
3258,res_01090901,spec_50,5,5,6,5,6,7,4,28,2013
3259,res_01090901,spec_36,3,4,4,6,3,2,3,17,2013
3260,res_01090901,spec_67,7,8,6,6,6,3,2,15,2013
3261,res_01090901,spec_32,14,12,9,9,10,6,7,86,2013
3262,res_01090902,spec_12,5,5,9,7,2,1,2,11,2013
3263,res_01090902,spec_64,13,2,13,17,13,0,0,136,2013
3264,res_01090902,spec_26,1,0,1,1,1,1,1,3,2013
3265,res_01090902,spec_32,0,0,1,0,0,0,0,1,2013
3266,res_01090902,spec_52,16,13,14,21,5,2,2,64,2013
3267,res_01090902,spec_09,0,0,0,0,1,0,0,1,2013
3268,res_01090902,spec_02,3,1,2,2,1,0,0,3,2013
3269,res_01090903,spec_02,4,0,0,5,0,0,0,5,2013
3270,res_01090904,spec_67,3,3,8,3,3,2,2,11,2013
3271,res_01090904,spec_56,4,9,2,2,2,0,0,20,2013
3272,res_01090904,spec_08,2,2,2,1,1,2,1,4,2013
3273,res_01090904,spec_75,1,2,1,2,1,0,1,12,2013
3274,res_01090904,spec_28,5,4,4,4,5,0,0,68,2013
3275,res_01090904,spec_12,12,17,13,8,13,2,2,28,2013
3276,res_01090904,spec_19,1,1,1,2,1,1,1,3,2013
3277,res_01090904,spec_09,4,3,2,2,2,2,2,12,2013
3278,res_01090904,spec_47,1,1,1,1,1,1,1,6,2013
3279,res_01090904,spec_99,14,10,13,13,10,0,0,14,2013
3280,res_01090904,spec_04,8,6,5,4,1,0,0,10,2013
3281,res_01090904,spec_30,6,6,6,5,4,3,5,20,2013
3282,res_01090904,spec_25,3,3,3,3,2,2,4,16,2013
3283,res_01090904,spec_29,3,2,2,2,4,2,2,10,2013
3284,res_01090904,spec_43,1,0,0,0,0,0,0,1,2013
3285,res_01090904,spec_49,3,4,5,4,4,3,4,33,2013
3286,res_01090904,spec_36,19,22,20,30,20,7,9,115,2013
3287,res_01090905,spec_49,10,6,9,2,11,0,0,22,2013
3288,res_01090905,spec_99,4,6,6,14,8,0,0,14,2013
3289,res_01090905,spec_56,0,11,2,3,2,0,0,39,2013
3290,res_01090905,spec_12,1,0,0,2,1,0,1,3,2013
3291,res_01090905,spec_43,9,10,5,4,7,0,0,60,2013
3292,res_01090905,spec_36,5,8,5,14,10,0,0,16,2013
3293,res_01090905,spec_67,1,2,2,1,1,0,0,2,2013
3294,res_01090906,spec_62,3,2,2,2,4,1,1,5,2013
3295,res_01090906,spec_73,0,1,0,0,1,0,1,4,2013
3296,res_01090906,spec_37,71,72,64,66,69,31,31,257,2013
3297,res_01090906,spec_31,5,1,2,2,3,2,1,7,2013
3298,res_01090906,spec_64,13,7,14,12,13,0,1,104,2013
3299,res_01090906,spec_49,0,1,1,0,0,0,1,1,2013
3300,res_01090906,spec_67,3,3,3,4,3,3,2,8,2013
3301,res_01090907,spec_04,4,4,3,2,1,0,0,7,2013
3302,res_01090907,spec_24,4,3,3,4,5,3,4,16,2013
3303,res_01090907,spec_11,4,5,4,3,4,3,3,13,2013
3304,res_01090907,spec_36,4,6,3,4,3,3,5,8,2013
3305,res_01090907,spec_68,3,4,8,4,4,2,1,16,2013
3306,res_01090907,spec_46,1,2,2,1,1,1,0,3,2013
3307,res_01090907,spec_99,14,8,15,11,12,1,0,15,2013
3308,res_01090907,spec_33,15,7,4,7,7,1,0,34,2013
3309,res_01090907,spec_38,2,2,2,2,5,1,1,7,2013
3310,res_01090907,spec_01,3,1,0,4,4,0,0,4,2013
3311,res_01090907,spec_67,3,0,1,3,1,0,0,3,2013
3312,res_01090907,spec_77,3,3,3,3,3,1,2,10,2013
3313,res_01090907,spec_76,4,2,3,3,3,3,2,11,2013
3314,res_01090907,spec_06,3,3,1,4,2,1,1,7,2013
3315,res_01090907,spec_65,11,8,8,9,10,4,5,39,2013
3316,res_01090907,spec_58,8,3,9,11,6,1,2,27,2013
3317,res_01090907,spec_48,0,1,1,1,1,1,0,2,2013
3318,res_01090907,spec_62,2,2,2,2,1,2,2,10,2013
3319,res_01090907,spec_31,0,0,0,0,0,0,1,1,2013
3320,res_01090907,spec_49,2,2,4,2,3,2,2,16,2013
3321,res_01090907,spec_39,18,19,16,12,13,6,9,89,2013
3322,res_01090907,spec_08,3,3,4,2,4,2,2,7,2013
3323,res_01090907,spec_78,2,2,4,2,2,1,1,7,2013
3324,res_01090907,spec_19,5,5,4,5,4,1,0,7,2013
3325,res_01090907,spec_18,3,3,3,5,3,1,1,24,2013
3326,res_01092000,spec_26,7,7,9,8,7,0,0,46,2013
3327,res_01092000,spec_39,3,1,3,3,3,0,0,8,2013
3328,res_01092000,spec_56,18,22,22,20,19,2,3,281,2013
3329,res_01092000,spec_32,3,2,3,3,2,0,0,14,2013
3330,res_01092100,spec_56,26,22,23,20,23,1,0,292,2013
3331,res_01092100,spec_75,1,1,1,1,1,0,0,6,2013
3332,res_01092200,spec_49,1,1,0,1,0,0,0,1,2013
3333,res_01092200,spec_09,5,6,5,3,2,2,3,19,2013
3334,res_01092200,spec_37,4,3,3,4,2,0,2,9,2013
3335,res_01092200,spec_02,11,12,8,11,8,0,0,106,2013
3336,res_01092200,spec_64,6,6,4,4,6,1,0,18,2013
3337,res_01092200,spec_99,6,8,8,4,11,0,0,11,2013
